date,open,high,low,close,volume,rsi,macd,sma50,ema20,atr,next_day_return,target,name,market_cap,share_class_shares_outstanding,weighted_shares_outstanding,total_employees,sector,daily_sentiment,symbol,asset_class
2023-07-05 04:00:00,406.01,407.84,406.01,407.15,4234124.0,67.0322567985222,4.888276142734014,388.9189999999999,400.38429919810096,3.582849564533853,-0.008154242908019138,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.026341769281246225,VOO,US Equity - Large Cap
2023-07-06 04:00:00,403.78,404.35,401.56,403.83,6040271.0,59.63642510013242,4.572681727621841,389.4138,400.7124611792342,3.727917616629952,-0.002327712156105277,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.02657297535702569,VOO,US Equity - Large Cap
2023-07-07 04:00:00,403.03,406.679,402.71,402.89,3673249.0,57.695453317618764,4.198325057917202,390.0096,400.91984582883094,3.7453272496619503,0.002680632430688279,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.044196227156603415,VOO,US Equity - Large Cap
2023-07-10 04:00:00,402.63,404.11,402.06,403.97,3362277.0,59.33313285323868,3.9433353587706392,390.66020000000003,401.21033670227564,3.62299625350409,0.006411367180731098,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.1713280244657798,VOO,US Equity - Large Cap
2023-07-11 04:00:00,404.77,407.0,403.77,406.56,3181871.0,63.02936684571557,3.9052284963764237,391.2152,401.71982844491606,3.5946591916650914,0.007870916961826069,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.1524917832513033,VOO,US Equity - Large Cap
2023-07-12 04:00:00,410.19,411.13,408.79,409.76,4246359.0,67.0180535014358,4.086139319328197,391.7694,402.4855590692098,3.6649387557984974,0.00815111284654435,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.036228752924097274,VOO,US Equity - Large Cap
2023-07-13 04:00:00,411.54,413.81,411.13,413.1,3273427.0,70.58519383170687,4.447751624269586,392.3956,403.49645820547556,3.692667480072444,-0.0007988380537401474,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.08128311203344238,VOO,US Equity - Large Cap
2023-07-14 04:00:00,413.94,414.71,412.08,412.77,3680945.0,69.78214787269754,4.654054693676471,393.1008,404.37965266209693,3.6161880735824643,0.003488625626862474,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.051424733259527386,VOO,US Equity - Large Cap
2023-07-17 04:00:00,412.65,415.2495,412.63,414.21,2968267.0,71.31571923417722,4.877522287158456,393.88739999999996,405.3158762180877,3.544495921135896,0.00758069578233278,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.0708024075521211,VOO,US Equity - Large Cap
2023-07-18 04:00:00,413.91,417.93,413.54,417.35,3597284.0,74.370200377005,5.247503765958754,394.7916,406.46198324493645,3.605282847869872,0.0021564634000239558,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.12123037013352915,VOO,US Equity - Large Cap
2023-07-19 04:00:00,418.07,419.37,417.49,418.25,3494916.0,75.18582598317658,5.549369554010809,395.5772,407.58465150732343,3.4913630979658143,-0.0065271966527197245,0,Vanguard S&P 500 ETF,,1152450000.0,,,,0.1665648768921554,VOO,US Equity - Large Cap
2023-07-20 04:00:00,417.3,418.16,414.82,415.52,4084997.0,68.10580429554801,5.504855632353383,396.30400000000003,408.34039898281645,3.486955399768405,0.00012033115132847882,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.002577630048653568,VOO,US Equity - Large Cap
2023-07-21 04:00:00,417.11,417.3,415.48,415.57,3176713.0,68.16493273612781,5.411235259176124,397.0646,409.0289324130244,3.367266371057666,0.0042351469066583824,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.026752820468792383,VOO,US Equity - Large Cap
2023-07-24 04:00:00,416.58,418.1,416.015,417.33,3471008.0,70.2552960197688,5.4166183256705835,397.82739999999995,409.8195102784506,3.3071722058932234,0.00294730788584574,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.12247481862134567,VOO,US Equity - Large Cap
2023-07-25 04:00:00,417.08,419.65,417.0674,418.56,3949308.0,71.65602428082704,5.457227641862346,398.6254,410.6519378709791,3.255184550799699,0.00023891437308876107,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.034438272452518265,VOO,US Equity - Large Cap
2023-07-26 04:00:00,417.62,419.89,416.58,418.66,6138837.0,71.77240944435317,5.434830637261939,399.43559999999997,411.41461045469543,3.259116267375714,-0.006783547508718346,0,Vanguard S&P 500 ETF,,1152450000.0,,,,0.031092258970986608,VOO,US Equity - Large Cap
2023-07-27 04:00:00,421.79,422.15,414.92,415.82,4149443.0,63.76450520182021,5.128795028104889,400.1628,411.83417136377204,3.543848777900868,0.009739791255831909,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.09509935774223029,VOO,US Equity - Large Cap
2023-07-28 04:00:00,418.93,420.62,418.16,419.87,2702729.0,69.06517108584562,5.153652655937833,401.02119999999996,412.59948837674614,3.6338962954647696,0.0019291685521709567,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.0575698018345672,VOO,US Equity - Large Cap
2023-07-31 04:00:00,420.32,420.97,419.05,420.68,3454537.0,70.01007214184688,5.179012305596814,401.80580000000003,413.3690609122941,3.5110667347513935,-0.0030902348578492056,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.0400638689918805,VOO,US Equity - Large Cap
2023-08-01 04:00:00,419.26,420.08,418.55,419.38,3137275.0,66.49933023102537,5.036157190023744,402.48980000000006,413.9415313015994,3.4121136016732505,-0.013853784157565885,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.009169374979327679,VOO,US Equity - Large Cap
2023-08-02 04:00:00,416.46,416.7,412.88,413.57,4979068.0,53.569964973453125,4.4033657782212,403.06980000000004,413.90614736811375,3.6333110631460555,-0.0028290253161497025,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.04017066122293969,VOO,US Equity - Large Cap
2023-08-03 04:00:00,411.68,414.19,411.09,412.4,3028199.0,51.40256464897131,3.764074891159737,403.6222,413.76270476162676,3.595115735771578,-0.00489815712900088,0,Vanguard S&P 500 ETF,,1152450000.0,,,,0.20522781845089377,VOO,US Equity - Large Cap
2023-08-04 04:00:00,414.15,416.1285,410.03,410.38,5717266.0,47.8062888233794,3.0591709210556246,404.2202,413.4405424033766,3.7743720110362746,0.009016033919781563,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.01865027752620661,VOO,US Equity - Large Cap
2023-08-07 04:00:00,412.29,414.24,411.64,414.08,2597977.0,54.13588830633937,2.767190079281079,404.94919999999996,413.5014431268645,3.780502367504284,-0.004322836166924193,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.08577109289559004,VOO,US Equity - Large Cap
2023-08-08 04:00:00,411.76,412.74,409.125,412.29,3780086.0,50.918735756812175,2.364103208041456,405.57660000000004,413.38606759097263,3.8645742489549564,-0.006645807562637995,0,Vanguard S&P 500 ETF,,1152450000.0,,,,0.10225449121031892,VOO,US Equity - Large Cap
2023-08-09 04:00:00,412.66,412.73,408.85,409.55,3145934.0,46.37557685400542,1.8027775601124745,406.0502,413.0207278204038,3.8656782733849444,0.0005860090343059454,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.10208436499710223,VOO,US Equity - Large Cap
2023-08-10 04:00:00,411.8,415.05,408.62,409.79,4588326.0,46.82313391809462,1.3615933338420518,406.5262,412.71303945655586,4.049181355812142,-0.0009273042289953404,0,Vanguard S&P 500 ETF,,1152450000.0,,,,0.04088635950047555,VOO,US Equity - Large Cap
2023-08-11 04:00:00,407.95,410.41,407.34,409.41,2918862.0,46.16613248820862,0.9701060530450718,407.0366,412.39846427021723,3.979120268139815,0.005642265699421056,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.17596701238797757,VOO,US Equity - Large Cap
2023-08-14 04:00:00,408.56,411.74,408.31,411.72,2772912.0,50.6951934126333,0.8366034136395228,407.51959999999997,412.3338486254346,3.939835138779736,-0.011464101816768713,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.11281860488984306,VOO,US Equity - Large Cap
2023-08-15 04:00:00,410.09,411.7125,406.41,407.0,4686119.0,42.7762076390023,0.3459491700751869,407.79439999999994,411.8258630420599,4.037848279656191,-0.007395577395577391,0,Vanguard S&P 500 ETF,,1152450000.0,,,,0.039686123586912356,VOO,US Equity - Large Cap
2023-08-16 04:00:00,406.59,408.11,403.87,403.99,3353653.0,38.63184794095227,-0.28252294861562177,408.0242,411.07959037138755,4.052307444587627,-0.008094259758904876,0,Vanguard S&P 500 ETF,,1152450000.0,,,,0.09384665799954105,VOO,US Equity - Large Cap
2023-08-17 04:00:00,405.33,405.58,400.37,400.72,7102504.0,34.69874860375814,-1.0325507003122993,408.17240000000004,410.0929627169697,4.13510481973446,0.0009233379916149254,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.03713682811899705,VOO,US Equity - Large Cap
2023-08-18 04:00:00,398.17,402.02,397.85,401.09,4157667.0,35.49894193195797,-1.578896651638047,408.3538,409.2355376963059,4.13760027258248,0.006606995936074389,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.008435171761175947,VOO,US Equity - Large Cap
2023-08-21 04:00:00,402.14,404.39,399.99,403.74,3292434.0,41.06883997335241,-1.7775563382705855,408.5412,408.71215315380056,4.156363636988616,-0.002798830930797025,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.01011036955892888,VOO,US Equity - Large Cap
2023-08-22 04:00:00,405.35,405.4,402.06,402.61,2648051.0,39.502374380426836,-2.0030867897545477,408.6928,408.13099571058143,4.097992653169947,0.010779662700876713,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.12785219903674275,VOO,US Equity - Large Cap
2023-08-23 04:00:00,403.56,407.67,403.47,406.95,3249964.0,47.74609303002123,-1.810746410834497,408.8586,408.0185199286213,4.166772342033758,-0.013294016463939018,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.05198442083947086,VOO,US Equity - Large Cap
2023-08-24 04:00:00,408.6,409.079,401.4,401.54,3458791.0,40.36268170460921,-2.0709840465999605,408.8636,407.40151803065737,4.4178656791083855,0.0066244956915872955,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.026063877095978755,VOO,US Equity - Large Cap
2023-08-25 04:00:00,403.08,405.8,399.71,404.2,4417835.0,44.87631738466924,-2.039079242181458,408.9156,407.09661155154714,4.537401067410667,0.006580900544285173,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.12571222262189158,VOO,US Equity - Large Cap
2023-08-28 04:00:00,406.36,407.44,405.1,406.86,3236711.0,49.030658038610596,-1.7786514980679726,408.9178,407.0740771180665,4.4446595203519825,0.01420636091038685,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.054361828956846145,VOO,US Equity - Large Cap
2023-08-29 04:00:00,406.78,412.98,406.57,412.64,3482664.0,56.671906885028555,-1.093260513385701,409.06559999999996,407.604165011584,4.5851395011572444,0.0041682822799535835,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.1563040155362734,VOO,US Equity - Large Cap
2023-08-30 04:00:00,413.03,415.0292,412.4,414.36,3004516.0,58.65814175463822,-0.4066064881971556,409.2852,408.2475778676236,4.445338497965915,-0.0012790809923738378,0,Vanguard S&P 500 ETF,,1152450000.0,,,,0.052408396939479504,VOO,US Equity - Large Cap
2023-08-31 04:00:00,414.982,416.12,413.66,413.83,4751131.0,57.77919090949868,0.09372480205820466,409.5384,408.7792371183261,4.3034428025680205,0.002126477055795828,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.018508228041631655,VOO,US Equity - Large Cap
2023-09-01 04:00:00,416.46,416.88,413.21,414.71,3587971.0,58.880910971234236,0.554853592975519,409.78,409.3440716784855,4.258171468407528,-0.0043644956716741845,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.04769220003059588,VOO,US Equity - Large Cap
2023-09-05 04:00:00,414.2,414.47,412.77,412.9,4426687.0,55.66357518763114,0.7654262514665788,410.04579999999993,409.68273151862974,4.0925014134625615,-0.006902397674981797,0,Vanguard S&P 500 ETF,,1152450000.0,,,,0.0811676288840868,VOO,US Equity - Large Cap
2023-09-06 04:00:00,412.1,412.13,407.83,410.05,3744068.0,50.94337367672823,0.6943315964215344,410.2876,409.7177094692364,4.162356561261248,-0.0029752469211072885,0,Vanguard S&P 500 ETF,,1152450000.0,,,,0.12309995224959511,VOO,US Equity - Large Cap
2023-09-07 04:00:00,407.17,409.43,406.855,408.83,2245759.0,49.02681220936528,0.5333961077517984,410.4168,409.6331657102615,4.093228586479073,0.0013697624929678298,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.11312801191161986,VOO,US Equity - Large Cap
2023-09-08 04:00:00,408.82,410.84,408.49,409.39,4125223.0,49.95746404782164,0.445900826226989,410.5536,409.610007071189,3.968660257371756,0.006570751606048031,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.06392175232226385,VOO,US Equity - Large Cap
2023-09-11 04:00:00,411.88,412.38,410.29,412.08,3346563.0,54.27601869809956,0.5868557956737277,410.745,409.84524449298056,3.898728845374711,-0.005363036303630331,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.010921237585121459,VOO,US Equity - Large Cap
2023-09-12 04:00:00,410.7,412.15,409.29,409.87,7595296.0,50.425872602523384,0.5143064891641416,410.7968,409.8476021603157,3.8245072119739185,0.0011711030326688743,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.0531263431403564,VOO,US Equity - Large Cap
2023-09-13 04:00:00,410.03,411.4,408.99,410.35,2529748.0,51.234989360782684,0.48989542008501985,410.84259999999995,409.895449573619,3.723437201235595,0.008651151456073869,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.11755451271223592,VOO,US Equity - Large Cap
2023-09-14 04:00:00,412.67,414.51,411.42,413.9,3660901.0,56.84494687693881,0.7483779680134717,410.9776,410.2768353285124,3.7546299393524185,-0.012466779415317597,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.027917423784528998,VOO,US Equity - Large Cap
2023-09-15 04:00:00,412.34,412.67,408.48,408.74,4004030.0,48.17055681028673,0.5307403292906088,411.0758,410.13047005913023,3.8736192356773036,0.001100944365611367,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.0014341023336182888,VOO,US Equity - Large Cap
2023-09-18 04:00:00,408.58,410.34,408.16,409.19,3014571.0,48.90286040686625,0.3900756228348996,411.2018,410.0409014820702,3.7526140510949353,-0.0020039590410322328,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.09063349740060282,VOO,US Equity - Large Cap
2023-09-19 04:00:00,408.22,408.805,405.71,408.37,3629773.0,47.58351897069831,0.2100098200808702,411.28979999999996,409.8817680075873,3.733136778893546,-0.009354262066263441,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.09962066240806708,VOO,US Equity - Large Cap
2023-09-20 04:00:00,409.46,409.84,404.33,404.55,4009415.0,41.91089415720864,-0.2381899948412638,411.2496,409.37398057829324,3.8600848729365826,-0.016388579903596545,0,Vanguard S&P 500 ETF,,1152450000.0,,,,0.10125258223941981,VOO,US Equity - Large Cap
2023-09-21 04:00:00,401.8,402.05,397.69,397.92,4633139.0,34.27385082385909,-1.1155181689843516,411.01279999999997,408.2831252851225,4.074410446795312,-0.0024125452352232735,0,Vanguard S&P 500 ETF,,1152450000.0,,,,0.15562400285708228,VOO,US Equity - Large Cap
2023-09-22 04:00:00,398.795,400.326,396.555,396.96,7206528.0,33.326882596265555,-1.8667522864015496,410.69,407.2047324008251,4.052733959313566,0.004156590084643419,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.012798987841966616,VOO,US Equity - Large Cap
2023-09-25 04:00:00,395.76,398.6392,395.37,398.61,3227900.0,36.570724297312175,-2.3024285631653356,410.4068,406.3861864578894,3.996756906357282,-0.01467599909686168,0,Vanguard S&P 500 ETF,,1152450000.0,,,,0.12035328978920243,VOO,US Equity - Large Cap
2023-09-26 04:00:00,395.72,396.36,391.96,392.76,5734734.0,30.841442557889046,-3.0841985399670193,409.9778,405.0884544142809,4.186306787570099,0.00022914757103587036,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.05616360250476342,VOO,US Equity - Large Cap
2023-09-27 04:00:00,393.84,394.39,389.45,392.85,4837698.0,31.020485858509637,-3.6543693361511487,409.4878,403.9228873272065,4.240150594181603,0.0020109456535573056,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.04451197546051243,VOO,US Equity - Large Cap
2023-09-28 04:00:00,390.87,395.27,390.33,393.64,4065775.0,32.66827321883186,-3.9964191697865203,408.99559999999997,402.94356472461544,4.2901472328852925,-0.002387968702367682,0,Vanguard S&P 500 ETF,,1152450000.0,,,,0.05613956055084139,VOO,US Equity - Large Cap
2023-09-29 04:00:00,396.62,396.74,391.3,392.7,5766585.0,31.697990681590603,-4.29384944776541,408.5392,401.9679871317949,4.372290856062557,-7.639419404115166e-05,0,Vanguard S&P 500 ETF,,1152450000.0,,,,0.17380365664659692,VOO,US Equity - Large Cap
2023-10-02 04:00:00,391.9,393.7599,389.97,392.67,5886153.0,31.66566566602905,-4.480339272987976,408.08119999999997,401.0824645478145,4.3306862028591775,-0.013446405378562232,0,Vanguard S&P 500 ETF,,1152450000.0,,,,0.016417396089004846,VOO,US Equity - Large Cap
2023-10-03 04:00:00,390.58,391.93,386.03,387.39,6886663.0,26.53648737624031,-4.996588118698014,407.4824,399.7784203051655,4.495656726138695,0.007356927127700752,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.17646436558140063,VOO,US Equity - Large Cap
2023-10-04 04:00:00,387.73,390.85,386.4,390.24,4333740.0,32.85837327796859,-5.116764985066936,406.916,398.8699993237212,4.492395172733451,-0.0008456334563344825,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.24197451040897447,VOO,US Equity - Large Cap
2023-10-05 04:00:00,389.89,390.7889,386.95,389.91,3329091.0,32.509522800960234,-5.178934723845259,406.341,398.0166660547954,4.445712178969031,0.011925829037470193,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.10219025043752239,VOO,US Equity - Large Cap
2023-10-06 04:00:00,387.69,396.085,386.4104,394.56,4897219.0,41.87407167504776,-4.7976838385707765,405.9158,397.6874597638625,4.81923958524713,0.006665652879156436,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.028704706823817122,VOO,US Equity - Large Cap
2023-10-09 04:00:00,392.8,397.69,392.31,397.19,2959502.0,46.403739259745464,-4.234507973030077,405.4622,397.6400826434946,4.859297427683992,0.005161257836300059,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.009900735046586746,VOO,US Equity - Large Cap
2023-10-10 04:00:00,397.77,401.68,397.3875,399.24,3289640.0,49.69448853802431,-3.5814840558910532,405.03340000000003,397.7924557250666,4.832916883097453,0.004233042781284446,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.02917607765355023,VOO,US Equity - Large Cap
2023-10-11 04:00:00,400.27,401.09,397.99,400.93,4181784.0,52.29490323270383,-2.894226182851753,404.6644,398.09126946553647,4.70912770756546,-0.006011024368343665,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.1787568914600893,VOO,US Equity - Large Cap
2023-10-12 04:00:00,401.48,401.8,396.2,398.52,3872929.0,48.44876593561871,-2.515044360010677,404.36339999999996,398.1321009450092,4.772765929096871,-0.005269497139415713,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.001967188783751194,VOO,US Equity - Large Cap
2023-10-13 04:00:00,399.81,400.96,394.96,396.42,3772219.0,45.320881469377234,-2.3568244776136567,404.0438,397.96904371215123,4.86043124436182,0.010468694818626556,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.05571125715117464,VOO,US Equity - Large Cap
2023-10-16 04:00:00,398.57,401.6,398.34,400.57,5150941.0,51.92614859823139,-1.8749505016318153,403.8476,398.2167538348035,4.8832589716658,2.4964425693330128e-05,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.1677894044741516,VOO,US Equity - Large Cap
2023-10-17 04:00:00,397.63,402.5,397.3075,400.58,4214609.0,51.94121391489137,-1.4752492326815627,403.5776,398.4418248981556,4.905348863400181,-0.013380598132707422,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.03182702182736474,VOO,US Equity - Large Cap
2023-10-18 04:00:00,398.89,399.81,394.22,395.22,7329261.0,43.98473679166452,-1.5728593583452266,403.23619999999994,398.1349844316646,5.009257962178133,-0.008476291685643456,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.06084936028931877,VOO,US Equity - Large Cap
2023-10-19 04:00:00,395.97,397.6,391.135,391.87,6708903.0,39.873626223157466,-1.8986466720891713,402.88259999999997,397.53831924769656,5.113244597233872,-0.01245310944956235,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.030175704358453657,VOO,US Equity - Large Cap
2023-10-20 04:00:00,391.38,391.82,386.84,386.99,7549614.0,34.77468441510954,-2.521543893146884,402.42659999999995,396.5337174145826,5.107298285844782,-0.0017571513475800327,0,Vanguard S&P 500 ETF,,1152450000.0,,,,0.11154021177020743,VOO,US Equity - Large Cap
2023-10-23 04:00:00,385.48,389.94,383.85,386.31,5537131.0,34.11993326603041,-3.0350782527430624,401.9646,395.56003004176523,5.1774942111710445,0.007481038544174368,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.05287511096596845,VOO,US Equity - Large Cap
2023-10-24 04:00:00,388.28,390.26,386.55,389.2,4451513.0,39.34678866160674,-3.1722908905721283,401.51419999999996,394.95431289493047,5.089812636531271,-0.014105858170606389,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.032976020376703885,VOO,US Equity - Large Cap
2023-10-25 04:00:00,387.6,387.68,383.12,383.71,5471214.0,33.852228820431634,-3.681590924306306,401.0484,393.88342595255614,5.160542864636067,-0.012274895103072558,0,Vanguard S&P 500 ETF,,1152450000.0,,,,0.07132674331133561,VOO,US Equity - Large Cap
2023-10-26 04:00:00,382.63,383.3971,378.15,379.0,6959401.0,29.983729599740375,-4.414386210858083,400.5486,392.46595681421746,5.189076475868738,-0.004432717678100273,0,Vanguard S&P 500 ETF,,1152450000.0,,,,0.02970775493480404,VOO,US Equity - Large Cap
2023-10-27 04:00:00,380.53,380.89,375.945,377.32,5638752.0,28.72289945999676,-5.072224270568313,400.0806,391.02348473667297,5.17164189793214,0.012032227287183339,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.11686449905328893,VOO,US Equity - Large Cap
2023-10-30 04:00:00,379.91,382.8,378.71,381.86,5787583.0,36.49454868766543,-5.167656092044297,399.6960000000001,390.15077190460886,5.193668114767158,0.006049337453517101,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.050205309387735236,VOO,US Equity - Large Cap
2023-10-31 04:00:00,382.35,384.48,380.56,384.17,4523160.0,40.074799655105274,-4.999260441154547,399.3046,389.5811745803604,5.10268937339926,0.01101075044901978,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.012766214659776825,VOO,US Equity - Large Cap
2023-11-01 04:00:00,385.09,389.08,384.62,388.4,5549159.0,46.070524963717396,-4.472919000244872,399.0204,389.4686817631832,5.088925502908104,0.019001029866117403,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.01921081531321577,VOO,US Equity - Large Cap
2023-11-02 04:00:00,391.93,395.9096,391.92,395.78,4752164.0,54.60440648895209,-3.4208518428342245,398.79699999999997,390.0697596904991,5.261834834864506,0.009247561776744684,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.12635149481321187,VOO,US Equity - Large Cap
2023-11-03 04:00:00,397.92,400.85,397.84,399.44,5981435.0,58.14200276787762,-2.2656328238618926,398.755,390.9621635294992,5.248132051518794,0.0019276987782894661,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.049612027706457604,VOO,US Equity - Large Cap
2023-11-06 05:00:00,400.12,400.733,398.46,400.21,4007105.0,58.86821974922571,-1.2733030189820624,398.6752,391.8429098600231,5.035618368932809,0.002823517653232077,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.04610552721798894,VOO,US Equity - Large Cap
2023-11-07 05:00:00,400.26,402.04,399.23,401.34,3358578.0,59.96593585775109,-0.391183621780101,398.56480000000005,392.747394635259,4.8766426758466555,0.0008222454776500854,1,Vanguard S&P 500 ETF,,1152450000.0,,,,0.02051134566424609,VOO,US Equity - Large Cap
2023-11-08 05:00:00,401.99,402.5026,399.56,401.67,3731858.0,60.299156916328286,0.33071828339836884,398.3454,393.59716657475815,4.7384943880417225,-0.007543505863021993,0,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.003458713337514692,VOO,US Equity - Large Cap
2023-11-09 05:00:00,402.81,402.88,398.21,398.64,4145615.0,55.713743752303486,0.6508326731149054,398.031,394.0774364247812,4.733601853407164,0.015603050371262306,1,Vanguard S&P 500 ETF,,1152450000.0,,,,-0.12153707420504144,VOO,US Equity - Large Cap
